INFO 2026-04-01 14:03:34,461 autoreload 20692 24324 Watching for file changes with StatReloader
WARNING 2026-04-05 17:57:55,540 log 14848 21912 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 17:58:01,602 log 14848 10316 Not Found: /ws/notifications/
WARNING 2026-04-05 17:58:01,605 log 14848 10316 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
INFO 2026-04-05 17:58:01,612 basehttp 14848 10316 - Broken pipe from ('127.0.0.1', 50596)
WARNING 2026-04-05 17:58:07,246 log 14848 20560 Not Found: /ws/notifications/
WARNING 2026-04-05 17:58:07,248 log 14848 20560 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 17:58:08,888 log 14848 4120 Not Found: /sw.js
WARNING 2026-04-05 17:58:08,897 log 14848 4120 "GET /sw.js HTTP/1.1" 404 3975
INFO 2026-04-05 17:58:09,514 log 14848 16932 "GET /api/users/me/ HTTP/1.1" 200 316
INFO 2026-04-05 17:58:09,575 log 14848 16932 "GET /api/users/me/ HTTP/1.1" 200 316
INFO 2026-04-05 17:58:09,609 log 14848 19484 "GET /api/services/ HTTP/1.1" 200 1698
INFO 2026-04-05 17:58:09,632 log 14848 22412 "GET /api/services/categories/ HTTP/1.1" 200 1074
INFO 2026-04-05 17:58:09,675 log 14848 16932 "GET /api/services/ HTTP/1.1" 200 1698
INFO 2026-04-05 17:58:09,682 log 14848 19484 "GET /api/services/categories/ HTTP/1.1" 200 1074
WARNING 2026-04-05 17:58:10,082 log 14848 15100 Not Found: /sw.js
WARNING 2026-04-05 17:58:10,085 log 14848 15100 "GET /sw.js HTTP/1.1" 404 3975
WARNING 2026-04-05 17:58:10,357 log 14848 20348 Not Found: /ws/notifications/
WARNING 2026-04-05 17:58:10,359 log 14848 20348 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 17:58:15,754 log 14848 8400 Not Found: /ws/notifications/
WARNING 2026-04-05 17:58:15,771 log 14848 8400 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
INFO 2026-04-05 17:58:19,266 log 14848 19484 "OPTIONS /api/chatbot/message/ HTTP/1.1" 200 0
INFO 2026-04-05 17:58:19,384 log 14848 19484 "POST /api/chatbot/message/ HTTP/1.1" 200 751
WARNING 2026-04-05 17:58:21,124 log 14848 9628 Not Found: /ws/notifications/
WARNING 2026-04-05 17:58:21,131 log 14848 9628 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 17:58:26,497 log 14848 14640 Not Found: /ws/notifications/
WARNING 2026-04-05 17:58:26,499 log 14848 14640 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 17:58:31,862 log 14848 7968 Not Found: /ws/notifications/
WARNING 2026-04-05 17:58:31,865 log 14848 7968 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
ERROR 2026-04-05 17:58:33,075 log 14848 19484 Internal Server Error: /api/chatbot/message/
Traceback (most recent call last):
  File "D:\uganda-property-app\properties\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\uganda-property-app\properties\Lib\site-packages\django\core\handlers\base.py", line 198, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\uganda-property-app\properties\Lib\site-packages\django\views\decorators\csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
  File "D:\uganda-property-app\properties\Lib\site-packages\django\views\generic\base.py", line 106, in view
    return self.dispatch(request, *args, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\uganda-property-app\properties\Lib\site-packages\rest_framework\views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "D:\uganda-property-app\properties\Lib\site-packages\rest_framework\views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File "D:\uganda-property-app\properties\Lib\site-packages\rest_framework\views.py", line 480, in raise_uncaught_exception
    raise exc
  File "D:\uganda-property-app\properties\Lib\site-packages\rest_framework\views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "D:\uganda-property-app\backend\chatbot\views.py", line 86, in post
    ChatMessage.objects.create(
    ~~~~~~~~~~~~~~~~~~~~~~~~~~^
        session=session,
        ^^^^^^^^^^^^^^^^
    ...<3 lines>...
        property_data=property_data
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\uganda-property-app\properties\Lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "D:\uganda-property-app\properties\Lib\site-packages\django\db\models\query.py", line 669, in create
    obj.save(force_insert=True, using=self.db)
    ~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\uganda-property-app\properties\Lib\site-packages\django\db\models\base.py", line 874, in save
    self.save_base(
    ~~~~~~~~~~~~~~^
        using=using,
        ^^^^^^^^^^^^
    ...<2 lines>...
        update_fields=update_fields,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "D:\uganda-property-app\properties\Lib\site-packages\django\db\models\base.py", line 966, in save_base
    updated = self._save_table(
        raw,
    ...<4 lines>...
        update_fields,
    )
  File "D:\uganda-property-app\properties\Lib\site-packages\django\db\models\base.py", line 1169, in _save_table
    results = self._do_insert(
        cls._base_manager, using, insert_fields, returning_fields, raw
    )
  File "D:\uganda-property-app\properties\Lib\site-packages\django\db\models\base.py", line 1220, in _do_insert
    return manager._insert(
           ~~~~~~~~~~~~~~~^
        [self],
        ^^^^^^^
    ...<3 lines>...
        raw=raw,
        ^^^^^^^^
    )
    ^
  File "D:\uganda-property-app\properties\Lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "D:\uganda-property-app\properties\Lib\site-packages\django\db\models\query.py", line 1918, in _insert
    return query.get_compiler(using=using).execute_sql(returning_fields)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^
  File "D:\uganda-property-app\properties\Lib\site-packages\django\db\models\sql\compiler.py", line 1924, in execute_sql
    for sql, params in self.as_sql():
                       ~~~~~~~~~~~^^
  File "D:\uganda-property-app\properties\Lib\site-packages\django\db\models\sql\compiler.py", line 1813, in as_sql
    field_prepare(field_pre_save(obj)) for obj in self.query.objs
    ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "D:\uganda-property-app\properties\Lib\site-packages\django\db\models\sql\compiler.py", line 1742, in prepare_value
    return field.get_db_prep_save(value, connection=self.connection)
           ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\uganda-property-app\properties\Lib\site-packages\django\db\models\fields\json.py", line 118, in get_db_prep_save
    return super().get_db_prep_save(value, connection)
           ~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^
  File "D:\uganda-property-app\properties\Lib\site-packages\django\db\models\fields\__init__.py", line 1011, in get_db_prep_save
    return self.get_db_prep_value(value, connection=connection, prepared=False)
           ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\uganda-property-app\properties\Lib\site-packages\django\db\models\fields\json.py", line 102, in get_db_prep_value
    return connection.ops.adapt_json_value(value, self.encoder)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "D:\uganda-property-app\properties\Lib\site-packages\django\db\backends\base\operations.py", line 593, in adapt_json_value
    return json.dumps(value, cls=encoder)
           ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\json\__init__.py", line 235, in dumps
    return _default_encoder.encode(obj)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\json\encoder.py", line 202, in encode
    chunks = self.iterencode(o, _one_shot=True)
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\json\encoder.py", line 263, in iterencode
    return _iterencode(o, 0)
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.13_3.13.3312.0_x64__qbz5n2kfra8p0\Lib\json\encoder.py", line 182, in default
    raise TypeError(f'Object of type {o.__class__.__name__} '
                    f'is not JSON serializable')
TypeError: Object of type ImageFieldFile is not JSON serializable
ERROR 2026-04-05 17:58:33,121 log 14848 19484 "POST /api/chatbot/message/ HTTP/1.1" 500 24693
WARNING 2026-04-05 17:58:37,239 log 14848 21160 Not Found: /ws/notifications/
WARNING 2026-04-05 17:58:37,240 log 14848 21160 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
INFO 2026-04-05 17:58:41,643 log 14848 19484 "POST /api/chatbot/message/ HTTP/1.1" 200 539
WARNING 2026-04-05 17:58:42,615 log 14848 12488 Not Found: /ws/notifications/
WARNING 2026-04-05 17:58:42,619 log 14848 12488 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
INFO 2026-04-05 17:58:43,385 log 14848 19484 "POST /api/chatbot/message/ HTTP/1.1" 200 589
WARNING 2026-04-05 17:58:47,989 log 14848 22364 Not Found: /ws/notifications/
WARNING 2026-04-05 17:58:47,991 log 14848 22364 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
INFO 2026-04-05 17:58:51,114 log 14848 19484 "POST /api/chatbot/message/ HTTP/1.1" 200 751
WARNING 2026-04-05 17:58:53,429 log 14848 6872 Not Found: /ws/notifications/
WARNING 2026-04-05 17:58:53,532 log 14848 6872 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 17:58:58,907 log 14848 3248 Not Found: /ws/notifications/
WARNING 2026-04-05 17:58:58,911 log 14848 3248 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 17:59:04,297 log 14848 14620 Not Found: /ws/notifications/
WARNING 2026-04-05 17:59:09,739 log 14848 14620 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 17:59:15,560 log 14848 15764 Not Found: /ws/notifications/
WARNING 2026-04-05 17:59:15,565 log 14848 15764 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 17:59:21,560 log 14848 4848 Not Found: /ws/notifications/
WARNING 2026-04-05 17:59:21,561 log 14848 4848 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 17:59:27,531 log 14848 212 Not Found: /ws/notifications/
WARNING 2026-04-05 17:59:27,532 log 14848 212 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 17:59:33,646 log 14848 18532 Not Found: /ws/notifications/
WARNING 2026-04-05 17:59:33,647 log 14848 18532 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 17:59:39,652 log 14848 7468 Not Found: /ws/notifications/
WARNING 2026-04-05 17:59:39,653 log 14848 7468 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 17:59:45,715 log 14848 14704 Not Found: /ws/notifications/
WARNING 2026-04-05 17:59:45,716 log 14848 14704 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 17:59:51,834 log 14848 6272 Not Found: /ws/notifications/
WARNING 2026-04-05 17:59:51,835 log 14848 6272 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 17:59:57,893 log 14848 1320 Not Found: /ws/notifications/
WARNING 2026-04-05 17:59:57,895 log 14848 1320 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 18:00:03,658 log 14848 7428 Not Found: /ws/notifications/
WARNING 2026-04-05 18:00:03,659 log 14848 7428 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 18:00:09,984 log 14848 18828 Not Found: /ws/notifications/
WARNING 2026-04-05 18:00:09,985 log 14848 18828 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 18:00:16,775 log 14848 21272 Not Found: /ws/notifications/
WARNING 2026-04-05 18:00:16,776 log 14848 21272 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 18:00:24,892 log 14848 5216 Not Found: /ws/notifications/
WARNING 2026-04-05 18:00:24,893 log 14848 5216 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 18:00:31,976 log 14848 22164 Not Found: /ws/notifications/
WARNING 2026-04-05 18:00:31,977 log 14848 22164 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 18:00:39,070 log 14848 2512 Not Found: /ws/notifications/
WARNING 2026-04-05 18:00:39,071 log 14848 2512 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 18:00:49,287 log 14848 260 Not Found: /ws/notifications/
WARNING 2026-04-05 18:00:49,288 log 14848 260 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 18:00:59,345 log 14848 7136 Not Found: /ws/notifications/
WARNING 2026-04-05 18:00:59,346 log 14848 7136 "GET /ws/notifications/?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbl90eXBlIjoiYWNjZXNzIiwiZXhwIjoxNzc1NDc5MjE2LCJpYXQiOjE3NzUzOTI4MTYsImp0aSI6ImI0OTgxM2JhZTdiNzQzMGQ5ZGYzN2RhM2U0OGExMWJiIiwidXNlcl9pZCI6IjEifQ._9xzXHir8Ad0G8hRanTa69VB5tNqjTgyPQtXNNtM1M4 HTTP/1.1" 404 4249
WARNING 2026-04-05 18:01:06,944 log 14848 16120 Not Found: /ws/notifications/
